,Artist,Title,Lyrics
1681,Rihanna,What%27s+My+Name%3F,"Ooh na na, what's my name? Ooh na na, what's my name? Ooh na na, what's my name? Ooh na na, what's my name? Ooh na na, what's my name? What's my name? What's my name? Yeah, I heard you good with them soft lips Yeah you know word of mouth The square root of sixty nine is eight something, right? 'Cause I've been tryna work it out, ow Good weed, white wine, uh I come alive in the night time Okay, away we go Only thing we have on is the radio, oh Let it play, say you gotta leave But I know you wanna stay You just waiting on the traffic jam to finish, girl The things that we could do in twenty minutes, girl Say my name, say my name Wear it out, it's getting hot, crack a window, air it out I can get you through a mighty long day Soon as you go, the text that I write is gon' say Ooh na na, what's my name? Ooh na na, what's my name? Ooh na na, what's my name? What's my name? What's my name? Not everybody Knows how to work my body Knows how to make me want it But boy you stay up on it You got the something That keeps me so off balance Baby you're a challenge Let's explore your talent Hey boy, I really wanna see if you Can go downtown with a girl like me Hey boy, I really wanna be with you 'Cause you just my type Ooh na na na na I need a boy, to take it over Looking for a guy, to put in work uh Ooh, ooh Hey boy, I really wanna see if you Can go downtown with a girl like me Hey boy, I really wanna be with you 'Cause you just my type Ooh na na na na I need a boy, to take it over Looking for a guy, to put in work uh Ooh, ooh Ooh na na, what's my name? Ooh na na, what's my name? Ooh na na, what's my name? What's my name? What's my name? Baby you got me And ain't nowhere that I'd be Than with your arms around me Back and forth you rock me, yeah So I surrender, to every word you whisper Every door you enter, I will let you in Hey boy, I really wanna see if you Can go downtown with a girl like me Hey boy, I really wanna be with you 'Cause you just my type Ooh na na na na I need a boy, to take it over Looking for a guy, to put in work uh Ooh, ooh You're so amazing You took the time to figure me out That's why you take me Way past the point of turning me on You 'bout to break me I swear you got me losing my mind Ooh na na, what's my name? Ooh na na, what's my name? Ooh na na, what's my name? Ooh na na, what's my name? Ooh na na, what's my name? What's my name? What's my name? Hey boy, I really wanna see if you Can go downtown with a girl like me Hey boy, I really wanna be with you 'Cause you just my type Ooh na na na na I need a boy, to take it over Looking for a guy, to put in work uh Ooh, ooh Ooh, ooh Hey boy, I really wanna see if you Can go downtown with a girl like me Hey boy, I really wanna be with you 'Cause you just my type Ooh na na na na I need a boy, to take it over Looking for a guy, to put in work uh Ooh, ooh Ooh, ooh"
1682,David+Guetta,Who%27s+That+Chick%3F+%5BInstrumental%5D,"Feel the adrenaline moving under my skin It’s an addiction such an eruption Sound is my remedy feeding me energy Music is all I need Baby, I just wanna dance I don’t really care I just wanna dance I don’t really care care care (Feel it in the air yeah) She’s been a crazy dita, disco fever and you wonder Who’s that chick? Who’s that chick? Too cold for you to keep her. Too hot for you to leave her Who’s that chick? Who’s that chick? Who’s that chick? Who’s that chick? Who’s that chick? Who’s that chick? Back on the dancefloor bad enough to take me home Bass kicking so hard blazing through my beating heart French kissin' on the floor, heart is beating hardcore Heard everybody's getting a little sexy off the crazy Goose This will end up on the news Baby, I just wanna dance I don’t really care I just wanna dance I don’t really care care care (Feel it in the air yeah) She’s been a crazy dita, disco diva and you wonder Who’s that chick? Who’s that chick? Too cold for you to keep her. Too hot for you to leave her Who’s that chick? Who’s that chick? Who’s that chick? Who’s that chick? Who’s that chick? Who’s that chick? Ultra sexual the night has got me love sprung I won’t stop until the sun is up oh, yeah My heart is a dancer, beating like a disco drum Oh, oh oh, oohh wohh, oh oh Ultra sexual, the night has got me love sprung I won’t stop until the sun is up oh yeah My heart is a dancer beating like a disco drum Beating like a disco drum Beating like a disco drum Beating like a disco drum She’s been a crazy dita disco diva and you wonder Who’s that chick? Who’s that chick? Too cold for you to keep her Too hot for you to leave her Who’s that chick? Who’s that chick? Who’s that chick? Who’s that chick? Who’s that chick? Who’s that chick?"
1683,Rihanna,California+King+Bed+%5BBassjackers+Club%5D,Chest to chest Nose to nose Palm to palm We were always just that close Wrist to wrist Toe to toe Lips that felt just like the inside of a rose So how come when I reach out my finger It feels like more than distance between us In this California king bed We're ten thousand miles apart I'll be California wishing on these stars For you're heart on me My California king Eye to eye Cheek to cheek Side by side You were sleeping next to me Arm in arm Dusk to dawn With the curtains drawn And a little last night on these sheets So how come when I reach out my finger It seems like more than distance between us In this California king bed We're ten thousand miles apart I'll be California wishing on these stars For you're heart on me My California king Just when I felt like giving up on us You turned around and gave me one last touch That made everything feel better And even then my eyes got wetter So confused wanna ask you if you love me But I don't wanna seem so weak Maybe I've been California dreaming In this California king bed We're ten thousand miles apart I'll be California wishing on these stars For you're heart on me My California king My California king In this California king bed We're ten thousand miles apart I'll be California wishing on these stars For you're heart on me My California king
1684,Rihanna,California+King+Bed+%5BBassjackers+Radio%5D,Chest to chest Nose to nose Palm to palm We were always just that close Wrist to wrist Toe to toe Lips that felt just like the inside of a rose So how come when I reach out my finger It feels like more than distance between us In this California king bed We're ten thousand miles apart I'll be California wishing on these stars For you're heart on me My California king Eye to eye Cheek to cheek Side by side You were sleeping next to me Arm in arm Dusk to dawn With the curtains drawn And a little last night on these sheets So how come when I reach out my finger It seems like more than distance between us In this California king bed We're ten thousand miles apart I'll be California wishing on these stars For you're heart on me My California king Just when I felt like giving up on us You turned around and gave me one last touch That made everything feel better And even then my eyes got wetter So confused wanna ask you if you love me But I don't wanna seem so weak Maybe I've been California dreaming In this California king bed We're ten thousand miles apart I'll be California wishing on these stars For you're heart on me My California king My California king In this California king bed We're ten thousand miles apart I'll be California wishing on these stars For you're heart on me My California king
1685,Rihanna,California+King+Bed+%5BDJ+Chus+%26+Abel+Ramos+Radio%5D,Chest to chest Nose to nose Palm to palm We were always just that close Wrist to wrist Toe to toe Lips that felt just like the inside of a rose So how come when I reach out my finger It feels like more than distance between us In this California king bed We're ten thousand miles apart I'll be California wishing on these stars For you're heart on me My California king Eye to eye Cheek to cheek Side by side You were sleeping next to me Arm in arm Dusk to dawn With the curtains drawn And a little last night on these sheets So how come when I reach out my finger It seems like more than distance between us In this California king bed We're ten thousand miles apart I'll be California wishing on these stars For you're heart on me My California king Just when I felt like giving up on us You turned around and gave me one last touch That made everything feel better And even then my eyes got wetter So confused wanna ask you if you love me But I don't wanna seem so weak Maybe I've been California dreaming In this California king bed We're ten thousand miles apart I'll be California wishing on these stars For you're heart on me My California king My California king In this California king bed We're ten thousand miles apart I'll be California wishing on these stars For you're heart on me My California king
1686,Rihanna,California+King+Bed+%5BThe+Bimbo+Jones+Club%5D,Chest to chest Nose to nose Palm to palm We were always just that close Wrist to wrist Toe to toe Lips that felt just like the inside of a rose So how come when I reach out my finger It feels like more than distance between us In this California king bed We're ten thousand miles apart I'll be California wishing on these stars For you're heart on me My California king Eye to eye Cheek to cheek Side by side You were sleeping next to me Arm in arm Dusk to dawn With the curtains drawn And a little last night on these sheets So how come when I reach out my finger It seems like more than distance between us In this California king bed We're ten thousand miles apart I'll be California wishing on these stars For you're heart on me My California king Just when I felt like giving up on us You turned around and gave me one last touch That made everything feel better And even then my eyes got wetter So confused wanna ask you if you love me But I don't wanna seem so weak Maybe I've been California dreaming In this California king bed We're ten thousand miles apart I'll be California wishing on these stars For you're heart on me My California king My California king In this California king bed We're ten thousand miles apart I'll be California wishing on these stars For you're heart on me My California king
1687,Rihanna,California+King+Bed+%5BThe+Bimbo+Jones+Radio%5D,Chest to chest Nose to nose Palm to palm We were always just that close Wrist to wrist Toe to toe Lips that felt just like the inside of a rose So how come when I reach out my finger It feels like more than distance between us In this California king bed We're ten thousand miles apart I'll be California wishing on these stars For you're heart on me My California king Eye to eye Cheek to cheek Side by side You were sleeping next to me Arm in arm Dusk to dawn With the curtains drawn And a little last night on these sheets So how come when I reach out my finger It seems like more than distance between us In this California king bed We're ten thousand miles apart I'll be California wishing on these stars For you're heart on me My California king Just when I felt like giving up on us You turned around and gave me one last touch That made everything feel better And even then my eyes got wetter So confused wanna ask you if you love me But I don't wanna seem so weak Maybe I've been California dreaming In this California king bed We're ten thousand miles apart I'll be California wishing on these stars For you're heart on me My California king My California king In this California king bed We're ten thousand miles apart I'll be California wishing on these stars For you're heart on me My California king
1688,Rihanna,Maneater,"Take it back Everybody look at me me I walk in the door you start screaming Come on everybody, what you here for? Move your body around like a nympho Everybody get your neck to crack around All you crazy people come on jump around I wanna see you all on your knees knees You either wanna be with me or be me Come on now Maneater, make you work hard, make you spend hard Make you want all of her love She's a maneater, make you buy cars, make you cut cards Make you fall real hard in love She's a maneater, make you work hard, make you spend hard Make you want all of her love She's a maneater, make you buy cars, make you cut cards Wish you never ever met her at all And when she walks she walks with passion When she talks she talks like she can handle it When she asks for something boy she means it Even if you never ever see it Everybody get your neck to crack around All you crazy people come on jump around You doing anything to keep her by your side Because she says she love you love you long time Come on now Maneater, make you work hard, make you spend hard Make you want all of her love She's a maneater, make you buy cars, make you cut cards Make you fall real hard in love She's a maneater, make you work hard, make you spend hard Make you want all of her love She's a maneater, make you buy cars, make you cut cards Wish you never ever met her at all Come on now Maneater, make you work hard, make you spend hard Make you want all of her love She's a maneater, make you buy cars, make you cut cards Make you fall real hard in love She's a maneater, make you work hard, make you spend hard Make you want all of her love She's a maneater, make you buy cars, make you cut cards Wish you never ever met her at all No, never ever met her at all (What you sayin' girl?) You wish you'd never ever met her at all (What you sayin' girl?) You wish you'd never ever met her at all (What you sayin' girl?) You wish you'd never ever met her at all (Come on!) You wish you'd never ever met her at all (What you sayin' girl?) You wish you'd never ever met her at all (What you sayin' girl?) You wish you'd never ever met her at all (What you sayin' girl?) You wish you'd never ever met her at all I been around the world I ain't ever seen a girl like this She's a maneater, a maneater I been around the world I ain't ever seen a girl like this She's a maneater, a maneater I been around the world I ain't ever seen a girl like this She's a maneater, a maneater I been around the world I ain't ever seen a girl like this"
1689,Rihanna,California+King+Bed+%5BAlbum+Version%5D+%5BVersion%5D,Chest to chest Nose to nose Palm to palm We were always just that close Wrist to wrist Toe to toe Lips that felt just like the inside of a rose So how come when I reach out my finger It feels like more than distance between us In this California king bed We're ten thousand miles apart I'll be California wishing on these stars For you're heart on me My California king Eye to eye Cheek to cheek Side by side You were sleeping next to me Arm in arm Dusk to dawn With the curtains drawn And a little last night on these sheets So how come when I reach out my finger It seems like more than distance between us In this California king bed We're ten thousand miles apart I'll be California wishing on these stars For you're heart on me My California king Just when I felt like giving up on us You turned around and gave me one last touch That made everything feel better And even then my eyes got wetter So confused wanna ask you if you love me But I don't wanna seem so weak Maybe I've been California dreaming In this California king bed We're ten thousand miles apart I'll be California wishing on these stars For you're heart on me My California king My California king In this California king bed We're ten thousand miles apart I'll be California wishing on these stars For you're heart on me My California king
1690,Rihanna,What%27s+My+Name,"Ooh na na, what's my name Ooh na na, what's my name Ooh na na, what's my name Ooh na na, what's my name Ooh na na, what's my name What's my name, what's my name I heard you good with them soft lips Yeah you know word of mouth The square root of sixty nine is eight something, right? 'Cause I've been tryna work it out, ow Good weed, white wine, uh I come alive in the night time Okay, away we go Only thing we have on is the radio-oh Let it play, say you gotta leave But I know you wanna stay You are waiting on the traffic jam to finish girl The things we could do in twenty minutes girl Say my name, say my name Wear it out, its getting hot, crack a window, air it out I can get you through a mighty long day Soon as I go the text you goin' right is goin' say Ooh na na, what's my name Ooh na na, what's my name Ooh na na, what's my name Whats my name, whats my name Nor everybody, Knows how to work my body Knows how to make me want it But boy you stay up on it You got that something That keeps me so off balance Baby you're a challenge Lets explore your talent Hey boy I wanna see If you can go downtown with a girl like me Hey boy, I wanna be with you 'Cause you just my type Ooh na na na na I need a boy to take it over Looking for a guy to put your work up Ooh, ooh Hey boy I really wanna see If you can go downtown with a girl like me Hey boy, I really wanna be with you 'Cause you just my type Ooh na na na na I need a boy to take it over Looking for a guy to put in work-a Ooh, ooh Ooh na na, what's my name Ooh na na, what's my name Ooh na na, what's my name Whats my name, whats my name Baby you got me, And ain't nowhere that I'd be Then with your arms around me Back and forth you rock me yeah So I surrender, to every word you whisper Every door you enter, I will let you in Hey boy I really wanna see If you can go downtown with a girl like me Hey boy, I really wanna be with you 'Cause you just my type Ooh na na na na I need a boy to take it over Looking for a guy to put in work-a Ooh, ooh You're so amazing, You took the time to figure me out That's why you take me, Way past the point of turning me on You bout to break me, I swear you got me losing my mind Ooh na na, what's my name Ooh na na, what's my name Ooh na na, what's my name Ooh na na, what's my name Ooh na na, what's my name Whats my name, whats my name Hey boy I really wanna see if you can go Downtown with a girl like me Hey boy, I really wanna be with you 'Cause you just my type Ooh na na na na I need a boy to take it over Looking for a guy to put in work-a Ooh, ooh Ooh, ooh Hey boy I really wanna see if you can go Downtown with a girl like me Hey boy, I really wanna be with you 'Cause you just my type Ooh na na na na I need a boy to take it over Looking for a guy to put in work-a Ooh, ooh Ooh, ooh"
1691,Britney+Spears,S%26M+%5BRemix%5D,"I like it, like it I like it, like it I like it, like it I, I like it, like it I like it, like it I like it, like it I like it, like it Na na na come on (I like it, like it) Na na na, come on (I, I like it, like it) Na na na na come on (I like it, like it) Na na na, come on, come on, come on Na na na na na Feels so good being bad There’s no way I’m turning back Now the pain is my pleasure 'Cause nothing could measure Love is great, love is fine Out the box, out of line The affliction of the feeling, leaves me wanting more 'Cause I may be bad, but I’m perfectly good at it Sex in the air, I don’t care, I love the smell of it Sticks and stones may break my bones But chains and whips excite me 'Cause I may be bad, but I’m perfectly good at it Sex in the air, I don’t care, I love the smell of it Sticks and stones may break my bones But chains and whips excite me Na na na, come on, come on, come on, I like it, like it Come on, come on, come on I like it, like it Come on, come on, come on I like it, like it Come on, come on, come on I like it, like it Just one night full of sin Feel the pain on your skin Tough, I don't scream mercy It's your time to hurt me yeah If I'm bad tie me down Shut me up, gag and bound me 'Cause the pain is my pleasure, nothing comes better Yeah 'Cause I may be bad, but I’m perfectly good at it Sex in the air, I don’t care, I love the smell of it Sticks and stones may break my bones But chains and whips excite me Na na na, come on, come on, come on, I like it, like it Come on, come on, come on I like it, like it Come on, come on, come on I like it, like it Come on, come on, come on I like it, like it S, S, S and M, M, M S, S, S and M, M, M Oh, I love the feeling you bring to me Oh, you turn me on It’s exactly what, I’ve been yearning for give it to me strong And meet me in my boudoir Make my body say ah, ah, ah I like it, like it 'Cause I may be bad, but I’m perfectly good at it Sex in the air, I don’t care, I love the smell of it Sticks and stones may break my bones But chains and whips excite me 'Cause I may be bad, but I’m perfectly good at it Sex in the air, I don’t care, I love the smell of it Sticks and stones may break my bones But chains and whips excite me Na na na, come on, come on, come on, I like it, like it Come on, come on, come on I like it, like it Come on, come on, come on I like it, like it Come on, come on, come on I like it, like it S, S, S, and M, M, M S, S, S and M, M, M S, S, S and M, M, M S, S, S and M, M, M"
1692,Bruce+Springsteen,Human+Touch,"You and me we were the pretenders We let it all slip away In the end what you don't surrender Well the world just strips away Girl, ain't no kindness in the face of strangers Ain't gonna find no miracles here Well you can wait on your blesses my darlin' I got a deal for you right here I ain't lookin' for praise or pity I ain't comin' 'round searchin' for a crutch I just want someone to talk to And a little of that human touch Just a little of that human touch Ain't no mercy on the streets of this town Ain't no bread from heavenly skies Ain't nobody drawin' wine from this blood It's just you and me tonight Tell me, in a world without pity Do you think what I'm askin's too much I just want something to hold on to And a little of that human touch Just a little of that human touch Oh girl that feeling of safety you prize Well it comes at a hard hard price You can't shut off the risk and the pain Without losin' the love that remains We're all riders on this train So you've been broken and you've been hurt Show me somebody who ain't Yeah, I know I ain't nobody's bargain But, hell, a little touch up And a little paint You might need somethin' to hold on to When all the answers, they don't amount to much Somebody that you could just to talk to And a little of that human touch Baby, in a world without pity Do you think what I'm askin's too much I just want to feel you in my arms Share a little of that human touch Share a little of that human touch Feel a little of that human touch Feel a little of that human touch Share a little of that human touch Feel a little of that human touch Give you a little of that human touch Give me a little of that human touch"
1693,Rihanna,Take+Care,"I know you've been hurt by someone else I can tell by the way you carry yourself If you let me, here's what I'll do I'll take care of you I've loved and I've lost I've asked about you and they've told me things But my mind didn't change I still the feel the same What's a life with no fun, please don't be so ashamed I've had mine, you've had yours we both know We know, they don't get you like I will My only wish is I die real 'Cause that truth hurts, and those lies heal And you can't sleep thinking that he lies still So you cry still, tears all in the pillow case Big girls all get a little taste Pushing me away so I give her space Dealing with a heart that I didn't break I'll be there for you, I will care for you I keep thanking you, just don't know Trying to run from that, say you're done with that On your face girl, it just don't show When you're ready, just say you're ready When all the baggage just ain't as heavy And the parties over, just don't forget me We'll change the pace and we'll just go slow You won't ever have to worry, You won't ever have to hide And you seen all my mistakes So look me in my eyes 'Cause if you let me, here's what I'll do I'll take care of you I've loved and I've lost It's my birthday, I get high if I want to Can't deny that I want you, but I lie if have to 'Cause you don't say you love me To your friends when they ask you Even though we both know that you do (you do) One time, been in love one time You and all your girls in the club one time All so convinced that you're following your heart 'Cause your mind don't control what it does sometimes We all have our nights though, don't be so ashamed I've had mine, you've had yours, we both know We know, You hate being alone, you ain't the only one You hate the fact that you bought the dream And they sold you one You love your friends but somebody shoulda told you somin' to save you Instead they say I know you've been hurt by someone else I can tell by the way you carry yourself If you let me, here's what I'll do I'll take care of you I've loved and I've lost"
1694,Rihanna,Drunk+on+Love,"I feel like I'm a hopeless romantic I can't help falling in love I fiend for love I want it, I crave it I just can't get enough Take me away I wear my heart on my sleeve Always let love take the lead I may be a little naive, yeah You know I'm drunk on love Drunk on love Nothing can sober me up It's all that I need, yeah I've been let down But never been tainted So I stay thirsty for more No I won't hold back No drop is wasted I let love run its course Take me away I wear my heart on my sleeve Always let love take the lead I may be a little naive, yeah You know I'm drunk on love Drunk on love Nothing can sober me up You know I'm drunk on love Drunk, drunk on love Nothing can sober me up It's all that I need I'm so intoxicated I love the way you taste on my lips When we kiss You got me so addicted So much I can't resist Falling into your arms Take me away I wear my heart on my sleeve Always let love take the lead I may be a little naive, yeah You know I'm drunk on love Drunk on love Nothing can sober me up You know I'm drunk on love Drunk, drunk on love Nothing can sober me up It's all that I need It's all that I need It's all that I need"
1695,Rihanna,Roc+Me+Out,"So give it to me like I want it This is for your eyes on it Roc me out, back and forth Roc me out, on the floor Give it to me like I need it You know how to make me feel it Roc me out, more and more Roc me out, on the floor Come over boy, I'm so ready You're taking too long to get my head on the ground And my feet in the clouds, oh oh I'm so clean feeling so dirty Come right now, you better hurry Boy you miss out, and I'll finish it off, oh yeah I've been a bad girl, daddy Won't you come get me? So give it to me like I want it This is for your eyes on it Roc me out, back and forth Roc me out, on the floor Give it to me like I need it You know how to make me feel it Roc me out, more and more Roc me out, on the floor Keep it off from me, you can do it Put your hands on me, watch me lose it Boy blew it out, like it's the only way out I'll show you my dirty secrets We'll hush up boy, don't just speak you Whatever we do, it's between me and you I've been a bad girl, daddy Won't you come get me? So give it to me like I want it This is for your eyes on it Roc me out, back and forth Roc me out, on the floor Give it to me like I need it You know how to make me feel it Roc me out, more and more Roc me out, on the floor It's gonna be different tonight The best time in your life I just want you to know, baby Take a peek at the girl I'll let you win on a dirty secret I just wanna be loved So give it to me like I want it This is for your eyes on it Roc me out, back and forth Roc me out, on the floor Give it to me like I need it You know how to make me feel it Roc me out, more and more Roc me out, on the floor"
1696,Rihanna,Birthday+Cake,"Come and put your name on it Put your name on it Come and put your name on it Your name Bet you wanna put your name on it Put your name on it Come and put your name on it Ba-ba-baby, uh It's not even my birthday But he want to lick the icing off I know you want it in the worst way Can't wait to blow my candles out He want that cake, cake, Cake, cake, cake, cake, cake Cake, cake, cake, cake, cake Cake, cake, cake Ooh baby, I like it You so excited Don't try to hide it I'mma make you my bitch Cake, cake, cake, cake Cake, cake, cake, cake Cake, cake, cake, cake Cake, cake, cake I know you wanna bite this It's so enticin' Nothin' else like this I'mma make you my bitch And it's not even my birthday But you wanna put your name on it And it's not even my birthday And he tryna put his name on it Ooh, I wanna fuck you right now Just get up on my body"
1697,Rihanna,Cockiness+%28Love+It%29,"Suck my cockiness Lick my persuasion Eat my words and then Swallow your pride down, down Place my wants and needs Over your resistance And then you come around You come around You come around I want you to be my sex slave Anything that I desire Be one with my feminine Set my whole body on fire Fair maiden Rihanna gate Taking over your empire She may be the queen of hearts But I'mma be the queen of your body parts No one can do you The way that I do Boy I want (You) I love it, I love it I love it when you eat it I love it, I love it I love it when you eat it I love it, I love it I love it when you eat it I love it when you eat it I love it when you eat it I love it, I love it I love it when you eat it I love it, I love it I love it when you eat it I love it, I love it I love it when you eat it I love it when you eat it I love it when you eat it Suck my cockiness Lick my persuasion Eat my words and then Swallow your pride down, down Place my wants and needs Over your resistance And then you come around You come around You come around I can be your dominatrix Just submit to my every order Enter my diamond matrix Devour my golden flower Make me your priority There's nothing above my pleasure She may be the queen of hearts But I'mma be the queen of your body parts No one can do you The way that I do Boy I want (You) I love it, I love it I love it when you eat it I love it, I love it I love it when you eat it I love it, I love it I love it when you eat it I love it when you eat it I love it when you eat it I love it, I love it I love it when you eat it I love it, I love it I love it when you eat it I love it, I love it I love it when you eat it I love it when you eat it I love it when you eat it Homie don't beat it like a bullet Beat my drum drum Like a drum line boogie (I love it when you) Dive head first if you wanna Sink to my body Hold me tight mister lover (I love it when you) Do it like I do it Like I said Keep it up, boy We can do this all day Be my Harlem And my St. Tropez Never found nobody That will do it this way No one can do you The way that I do Boy I want (You) I love it, I love it I love it when you eat it I love it, I love it I love it when you eat it I love it, I love it I love it when you eat it I love it when you eat it I love it when you eat it I love it, I love it I love it when you eat it I love it, I love it I love it when you eat it I love it, I love it I love it when you eat it I love it when you eat it I love it when you eat it"
1698,Rihanna,Do+Ya+Thang,"You are missing that kissing when we're over Boy what I'm feeling never feel it about another I need you, why can't you come over And you my lover, but I love you like a brother Baby don't want at the end of the day You are who you are and I love you that way Lasting love, if you know the difference You had a little game on ya, caught up in your feelings We together like, oh You know that I'mma do whatever I'm not gon' leave This kind of love don't come easy We don't care what they think, babe Promise we'll stay the same Say that you stay right here for me See I know you like being round chicks And looking at hips, and a little outfit What can I say That's what I love about you babe Yeah don't mess, cause I know you gon' lie You way too sexy, to ever be shy What did I say That's what I love about you babe Do ya thang, do ya thang, do ya thang Do ya, do ya, do ya thang Do ya thang, do ya thang Do ya, do ya, do ya thang Do ya thang, do ya thang Do ya, do ya, do ya thang Do ya thang, do ya thang Do ya, do ya, do ya thang You the shit, yeah, baby you the bomb Middle of the day give me what I want It feels so special, it feels so good And he ain't going no where even if he could I got that ow, ow You know what I'm talking about bout Make a nigga scream and shout, shout Every time my legs go out, out We out, out You know that I'mma do whatever I'm not gon' leave This kind of love don't come easy Fuck what you think, babe Promise we'll stay the same Say that you stay right here for me See I know you like being round chicks And looking at hips, and a little outfit What can I say That's what I love about you babe Yeah don't mess, cause I know you gon' lie You way too sexy, to ever be shy What did I say That's what I love about you babe Do ya thang, do ya thang, do ya thang Do ya, do ya, do ya thang Do ya thang, do ya thang Do ya, do ya, do ya thang Do ya thang, do ya thang Do ya, do ya, do ya thang Do ya thang, do ya thang Do ya, do ya, do ya thang Oh and I know what you're thinking of That I don't know a thing about love But what I know is I am his girl and he's the one for me See this shit ain't worth trippin' over Do your thing it doesn't matter As long as we go right forever Love is all we need Do ya thang, do ya thang Do ya, do ya, do ya thang Do ya thang, do ya thang Do ya, do ya, do ya thang Do ya thang, do ya thang Do ya, do ya, do ya thang Do ya thang, do ya thang Do ya, do ya, do ya thang See I know you like being round chicks And looking at hips, and a little outfit Hey, what can I say That's what I love about you babe"
1699,Rihanna,Farewell,"Wherever you're going I wanna go Wherever you're heading Can you let me know I don't mind catching up I'm on my way Just can't take the thought of you miles away And I know you're going somewhere to make a better life I hope that you find it on the first try And even though it kills me That you have to go I know it'll be sadder If you never hit the road So farewell Somebody is gonna miss you Farewell Somebody is gonna wish that you were here That somebody is me I will write to tell you what's going on But you won't miss nothing but the same old song If you don't mind catching up I'll spend the day telling you stories about a land far away But I know And I know you're going somewhere to make a better life I hope that you find it on the first try And even though it kills me That you have to go I know it'll be sadder If you never hit the road So farewell Somebody is gonna miss you Farewell Somebody is gonna wish that you were here Farewell Somebody is gonna miss you Farewell Somebody is gonna wish that you were here That somebody is me And I'm gon' try to hold it all in Try to hold back my tears So it don't make you stay here, yeah I'mma try to be a big girl now 'Cause I don't wanna be The reason you don't leave Farewell Somebody is gonna miss you Farewell Somebody is gonna wish that you were here Farewell Somebody is gonna miss you Farewell Somebody is gonna wish that you were here That somebody is me"
1700,Rihanna,Fool+in+Love,"Mama, I found a man Who loves me and understands Papa, he's quite a man He adores me, he's my biggest fan And don't get me wrong, I know he's not perfect in your eyes But somehow he's flawless in mine And you may tell me to run, run now But I can't do that We're too far down the hole He's got a hold on my soul So I guess I'm a fool I'm a fool in love But I'm willing to stay here And bask in the glory of his heart I guess I'm a fool in love But I'm willing to look so stupid Till I had enough Mama, don't judge me now I'm not trying to hurt you I know this won't make you proud Papa, did I let you down? Are you ashamed of how your little girl turned out? You'll see a monster I see a smile You say it's danger And I'm in denial But somehow I feel so safe right now So I guess I'm a fool I'm a fool in love But I'm willing to stay here And bask in the glory of his heart I guess I'm a fool in love But I'm willing to look so stupid Till I had enough"
1701,Rihanna,Red+Lipstick,"Red lipstick, all on the paper Let me take a hit while you sit and rush Go hate, talk shit, it's all in the paper Let me grab my tit while you sit on top Do you right here while the whole world's watching All up in my mental, gotta get up in my physical Don't know what you did But you really got me feeling That feeling tonight All on you, K Cause you really got me feeling That feeling tonight I want you babe Got me going cray Hard to let it go, let it go Just show me where you want me baby Can't fight the feeling 'Cause you really got me feeling That feeling tonight Can't fight the feeling Can't, can't, can't fight the feeling, yeah (When I like, can't lie) I just can't fight the feeling Can't, can't, can't fight the feeling, yeah (Do whatever you like) Can't fight the feeling Can't, can't, can't fight the feeling, yeah (You're gonna learn tonight) Can't fight the feeling Can't, can't, can't fight the feeling, yeah Red lipstick, all on the paper Let me take a hit while you sit and rush Go hate, talk shit, it's all on the paper Let me grab my tit while you sit on top Do you right here while the whole world's watching All up in my mental, gotta get up in my physical Don't know what you did But you really got me feeling That feeling tonight All on you, K 'Cause you really got me feeling That feeling tonight I want you babe Got me going cray Hard to let it go, let it go Just show me where you want me baby Can't fight the feeling 'Cause you really got me feeling That feeling tonight Can't fight the feeling Can't, can't, can't fight the feeling, yeah (When I like, can't lie) I just can't fight the feeling Can't, can't, can't fight the feeling, yeah (Do whatever you like) Can't fight the feeling Can't, can't, can't fight the feeling, yeah (You're gonna learn tonight) Can't fight the feeling Can't, can't, can't fight the feeling, yeah"
